id,id_cliente,id_produto,data_venda,qtd,total
8174,38,132,2024-05-27,4,5939.4
8175,28,27,2024-11-19,15,235288.4
8176,9,43,2024-03-23,15,526453.0
8177,26,115,2023-07-05,2,1577.95
8178,26,135,2023-06-22,7,11512.0
8179,1,20,2024-05-27,15,462502.0
8180,43,55,2023-10-12,10,1099872.0
8181,9,42,2023-02-24,3,17979.0
8182,5,115,2024-11-03,5,4153.0
8183,11,61,2024-08-08,9,239559.6
8184,27,80,2024-10-27,9,1104864.25
8185,32,124,2024-04-01,1,3581.5
8186,37,48,2024-11-24,2,29473.0
8187,45,69,2024-12-20,15,678975.0
8188,4,130,2024-03-08,2,8288.0
8189,41,148,2023-12-01,7,33499.0
8190,30,90,2023-07-28,10,751424.35
8191,25,126,2024-09-03,11,29448.0
8192,25,76,2024-12-30,1,140788.1
8193,1,20,2023-11-28,10,292917.3
8194,40,144,2024-07-08,15,33212.0
8195,11,133,2024-03-10,1,1893.0
8196,32,42,2024-12-26,5,28465.8
8197,31,35,2023-11-03,15,156828.85
8198,12,48,2024-03-27,4,55997.75
8199,38,92,2024-05-05,6,533125.0
8200,41,106,2024-02-09,10,43849.0
8201,33,140,2023-08-16,15,47019.0
8202,9,123,2024-02-14,9,24994.0
8203,35,67,2023-03-05,3,244498.65
8205,8,101,2023-06-16,14,6488.0
8206,16,110,2023-04-02,10,24955.0
8207,40,137,2023-03-16,9,30469.0
8208,47,47,2023-09-24,8,48984.0
8209,45,41,2024-06-30,10,106000.0
8210,2,49,2024-12-13,8,106114.0
8211,14,67,2023-01-01,3,257367.0
8212,29,47,2024-06-25,11,67353.0
8213,42,96,2023-05-05,12,805077.5
8214,8,38,2024-12-25,1,25137.95
8215,10,33,2023-09-09,15,100737.0
8216,39,114,2024-10-17,1,759.05
8217,29,148,2023-04-06,2,9571.0
8218,44,100,2024-06-27,15,1490553.8
8219,31,63,2024-06-07,2,279915.0
8220,8,63,2024-01-10,13,1728477.5
8221,41,29,2023-12-13,6,219062.0
8222,40,21,2023-08-06,11,91276.0
8223,32,147,2024-01-26,10,30301.0
8224,11,40,2024-01-23,1,13474.8
8225,21,15,2024-04-01,8,223198.0
8226,24,4,2024-09-08,11,35340.95
8227,1,60,2023-10-22,8,826508.55
8228,36,113,2024-07-25,12,52740.0
8229,1,120,2024-02-29,8,23746.2
8230,25,32,2023-01-05,13,162532.0
8231,6,138,2023-08-11,6,23843.1
8232,28,95,2024-11-02,2,132635.2
8233,49,99,2023-01-03,1,101903.65
8234,18,63,2024-09-29,4,531839.45
8235,5,114,2023-02-28,2,1599.0
8236,2,22,2023-10-13,6,224881.15
8237,49,74,2024-11-22,10,822306.7
8238,49,125,2023-03-10,3,10206.0
8239,28,103,2023-04-19,5,8946.0
8240,25,36,2023-04-06,8,171770.45
8241,22,86,2024-02-29,6,533082.05
8242,14,64,2023-11-28,11,1165232.95
8243,24,6,2024-03-29,7,82741.0
8244,21,2,2023-05-06,5,69991.0
8245,22,139,2023-09-05,1,1353.75
8246,38,90,2024-03-13,5,375712.65
8247,27,41,2023-06-26,8,84800.0
8248,3,90,2024-10-04,13,976851.75
8249,39,20,2024-11-16,13,400835.0
8250,34,140,2023-08-05,2,5955.55
8251,25,6,2023-11-11,2,23640.0
8252,4,129,2023-01-22,11,35928.0
8253,5,149,2024-05-21,10,11636.0
8254,8,119,2023-08-09,15,48837.0
8255,42,26,2024-10-08,5,86416.0
8256,12,11,2023-08-09,7,240941.85
8257,23,55,2023-03-11,1,104487.65
8258,1,53,2024-06-20,5,254956.25
8259,15,147,2023-06-29,12,34542.95
8260,24,24,2023-03-06,13,286917.1
8261,9,97,2024-07-11,6,771409.5
8262,38,149,2023-11-05,14,15476.45
8263,3,58,2023-09-10,11,1137216.5
8264,18,22,2023-08-12,1,37480.35
8265,30,44,2024-10-13,7,75648.0
8266,18,111,2024-05-19,6,25711.0
8267,9,112,2024-02-29,8,17448.0
8268,4,36,2024-09-27,13,279127.1
8269,34,136,2024-10-25,3,5920.0
8270,6,44,2024-11-22,12,123197.9
8271,49,126,2024-08-01,6,15258.9
8272,26,143,2024-02-17,5,21072.9
8273,48,98,2023-01-11,14,1111056.0
8274,43,11,2023-01-23,15,516305.05
8275,37,84,2023-11-22,9,371274.25
8276,41,48,2023-05-04,10,147364.0
8277,12,130,2023-06-17,9,35432.15
8278,5,39,2024-04-14,1,29633.0
8279,45,70,2024-09-07,4,130550.9
8280,5,41,2023-06-16,10,106000.0
8281,2,20,2023-05-27,6,185001.0
8282,20,14,2024-07-14,11,393922.0
8283,34,76,2023-09-23,8,1126306.7
8284,46,1,2023-12-22,9,298103.0
8285,26,78,2024-03-07,10,1156735.2
8286,6,115,2023-12-24,14,11046.6
8287,20,63,2023-04-07,2,279915.0
8288,14,124,2024-10-07,9,32232.55
8289,8,99,2023-07-15,9,917130.0
8290,5,105,2023-09-22,4,1176.1
8291,34,18,2024-12-25,14,372014.0
8292,35,140,2023-06-18,11,32756.0
8293,19,65,2024-07-20,4,97119.45
8294,16,146,2023-11-12,12,5952.0
8295,35,106,2024-06-20,13,57003.0
8296,36,101,2023-05-06,14,6488.0
8297,21,110,2024-01-29,7,17469.0
8298,18,39,2023-07-21,1,29633.0
8299,11,137,2024-08-31,3,10156.0
8300,48,65,2024-04-01,10,242798.15
8301,44,98,2023-04-17,8,603144.55
8302,13,7,2023-10-10,4,78075.0
8303,15,88,2024-05-22,7,338355.0
8304,26,85,2023-08-26,13,501523.0
8305,10,94,2024-11-19,12,489010.0
8306,21,2,2024-08-28,7,97987.0
8307,3,60,2023-02-06,4,435004.0
8308,15,34,2023-08-16,1,4672.1
8309,46,72,2024-01-07,10,996646.0
8310,1,73,2024-10-21,10,1360019.05
8311,16,71,2023-06-12,5,650870.0
8312,27,111,2024-02-29,12,48851.85
8313,34,127,2023-10-16,9,13944.0
8314,16,48,2023-03-18,11,153995.0
8315,9,55,2024-01-05,11,1149366.05
8316,4,72,2024-07-06,7,662769.4
8317,10,96,2023-06-03,15,1059313.0
8318,28,3,2024-05-13,2,17145.6
8319,3,99,2024-10-31,4,407613.65
8320,49,47,2023-11-29,5,29084.25
8321,46,48,2023-10-01,3,44209.0
8322,3,23,2024-11-05,9,95577.6
8323,9,106,2024-12-09,5,20827.8
8324,20,35,2024-08-07,14,146373.15
8325,5,44,2024-09-24,15,153997.85
8326,40,113,2024-10-08,11,48345.0
8327,12,106,2023-06-29,2,8770.0
8328,27,7,2024-11-27,6,117113.0
8329,6,61,2023-08-03,14,392261.0
8330,25,2,2023-08-31,7,93087.65
8331,27,71,2023-06-01,4,494661.2
8332,12,109,2023-03-20,6,3549.2
8333,28,82,2024-08-27,3,154902.0
8334,28,40,2023-05-01,3,42552.0
8335,38,53,2023-04-01,5,254956.25
8336,26,146,2023-12-06,5,2356.0
8337,10,37,2024-10-16,13,78880.0
8338,7,116,2024-10-08,12,29360.7
8339,15,43,2023-07-24,6,210581.0
8340,29,27,2023-01-21,6,94115.55
8341,20,5,2024-10-20,5,118345.0
8342,7,108,2023-04-22,7,22248.05
8343,14,20,2023-04-01,8,234334.6
8344,26,143,2023-06-01,2,8873.0
8345,22,147,2024-12-18,7,21211.0
8346,27,57,2024-06-21,6,677105.85
8347,37,41,2023-10-13,3,31800.0
8348,43,35,2023-05-25,15,165083.0
8349,41,61,2024-10-15,11,292794.75
8350,33,10,2023-05-30,2,60862.7
8351,32,52,2023-07-12,13,178153.0
8352,44,96,2023-02-07,2,141242.0
8353,14,121,2024-12-11,10,36943.0
8354,1,26,2024-07-05,9,147771.55
8355,37,132,2023-05-05,12,17818.2
8356,33,117,2023-02-14,5,19489.25
8357,24,66,2024-05-23,6,75430.0
8358,49,65,2023-10-04,2,51115.0
8359,44,150,2023-10-01,14,21887.05
8360,24,146,2023-07-08,11,5456.0
8361,21,59,2023-07-23,5,414039.45
8362,12,98,2024-04-18,7,555528.0
8363,47,48,2024-02-22,13,191573.0
8364,29,62,2024-09-27,13,1328886.0
8365,18,49,2023-05-15,7,88207.5
8366,48,101,2023-05-24,12,5561.0
8367,8,44,2023-03-29,3,30799.95
8368,5,31,2023-01-22,3,24849.0
8369,9,125,2024-09-03,5,17010.0
8370,10,56,2023-08-01,2,81679.1
8371,49,114,2024-12-27,10,7593.35
8372,41,35,2024-09-24,8,83641.8
8373,12,107,2023-10-28,14,21187.0
8374,24,126,2023-05-19,7,17802.05
8375,28,24,2024-09-18,14,325251.0
8376,2,92,2023-07-03,14,1181759.15
8377,2,101,2024-05-21,11,4842.15
8378,21,36,2023-03-01,15,339021.0
8379,17,89,2023-11-16,5,373720.5
8380,46,79,2024-08-15,15,942592.85
8381,16,66,2023-12-01,13,163431.0
8382,48,85,2023-05-24,10,366497.65
8383,47,127,2024-10-11,5,7747.0
8384,20,23,2023-11-15,10,106196.7
8385,45,116,2023-08-19,4,10302.0
8386,22,22,2024-04-01,1,39453.0
8387,43,6,2023-05-22,14,157208.85
8388,14,130,2023-04-22,10,41441.0
8389,44,39,2023-04-15,9,253360.25
8390,23,137,2023-05-02,9,30469.0
8391,22,92,2023-06-07,9,759702.65
8392,42,128,2023-07-08,14,61854.5
8393,15,111,2023-08-21,4,16283.95
8394,24,78,2023-05-27,2,231346.85
8395,31,56,2023-02-04,1,40839.55
8396,48,128,2023-12-04,8,37206.0
8397,31,36,2023-06-11,1,22601.0
8398,1,121,2023-08-06,9,31585.6
8399,40,115,2024-08-15,12,9967.0
8400,13,150,2024-01-30,5,7816.6
8401,35,45,2023-05-18,1,9408.8
8402,15,58,2024-08-23,8,870597.0
8403,41,10,2023-10-19,14,448463.0
8404,23,19,2023-07-17,7,115026.0
8405,48,73,2024-10-02,4,572640.0
8406,17,113,2023-11-21,12,52740.0
8407,44,69,2023-09-08,2,90530.0
8408,6,150,2023-01-29,10,15634.15
8409,7,15,2024-11-16,15,418496.0
8410,30,47,2023-09-15,6,34901.1
8411,19,20,2024-10-14,14,410084.6
8412,45,142,2023-05-14,3,2355.05
8413,43,121,2023-08-12,2,7019.55
8414,22,21,2023-12-15,14,116169.8
8415,28,118,2024-04-06,2,8630.0
8416,5,12,2023-11-22,2,5179.4
8417,47,59,2024-01-18,11,910886.6
8418,16,9,2024-03-16,8,301761.8
8419,24,84,2024-05-23,3,130272.0
8420,26,53,2024-11-02,11,590425.0
8421,42,35,2024-03-10,3,31366.15
8422,19,85,2023-11-19,10,366497.65
8423,37,144,2023-01-09,14,30998.0
8424,7,140,2024-07-29,14,41689.8
8425,25,64,2024-01-13,10,1115056.0
8426,5,39,2024-07-17,13,385227.0
8427,42,120,2024-01-14,6,17809.65
8428,27,127,2023-11-26,7,10302.75
8429,4,124,2023-01-13,12,42977.05
8430,8,67,2023-05-05,14,1140994.65
8431,2,140,2023-02-12,4,12538.0
8432,32,72,2023-10-01,2,189362.55
8433,46,42,2023-03-06,10,56931.6
8434,26,70,2023-01-20,9,309199.0
8435,29,71,2023-04-03,14,1822437.0
8436,5,53,2023-05-05,15,805125.0
8437,33,9,2024-09-06,4,150880.9
8438,9,15,2023-09-15,3,83699.0
8439,34,16,2023-04-26,6,171034.2
8440,19,38,2023-11-14,4,100552.75
8441,22,105,2024-06-11,12,3528.3
8442,37,65,2023-02-06,5,127788.0
8443,26,55,2024-01-05,8,835903.1
8444,46,9,2023-12-23,1,39706.0
8445,13,33,2023-07-26,13,87305.0
8446,39,127,2024-08-10,8,11775.25
8447,33,100,2024-05-31,9,941402.0
8448,21,8,2023-04-26,10,47349.9
8449,48,60,2023-09-17,10,1033135.45
8450,46,53,2024-07-08,11,560903.75
8451,45,109,2023-05-21,14,8282.1
8452,11,148,2024-12-07,1,4786.0
8453,7,11,2024-11-12,10,344203.05
8454,34,38,2024-08-25,9,238150.0
8456,34,89,2023-08-10,2,157356.0
8457,26,100,2023-08-31,2,198740.0
8458,13,39,2024-04-30,8,225209.85
8459,27,85,2024-11-03,3,115736.0
8460,45,106,2024-10-02,5,21924.0
8461,28,40,2023-02-05,14,188648.15
8462,9,21,2024-01-22,1,8298.25
8463,20,19,2023-07-15,12,197188.0
8464,27,12,2023-07-16,3,7770.05
8465,12,59,2023-08-09,5,435831.0
8466,13,22,2024-12-30,8,299841.85
8467,13,34,2023-05-12,10,49175.0
8468,37,94,2024-10-20,11,425846.05
8469,10,90,2023-12-13,7,553681.0
8470,33,94,2024-02-07,14,541986.4
8471,27,4,2024-05-25,15,50728.0
8472,23,30,2024-10-23,1,32248.0
8473,35,124,2024-06-13,7,25070.5
8474,16,98,2024-04-30,5,376965.7
8475,25,43,2024-09-30,15,500130.35
8476,47,22,2024-06-27,12,449762.3
8477,46,29,2024-02-04,14,485587.75
8478,29,70,2023-11-17,2,68711.0
8479,4,30,2023-01-21,1,30635.6
8480,8,17,2024-08-08,12,160041.75
8481,29,87,2023-10-05,6,401159.0
8482,33,104,2023-04-14,9,33417.0
8483,23,127,2023-05-29,9,13246.8
8484,29,17,2023-09-30,7,93357.45
8485,31,36,2024-10-17,10,226014.0
8486,14,130,2023-05-21,4,15747.2
8487,19,117,2024-12-03,15,58467.75
8488,5,35,2023-05-17,15,165083.0
8489,48,116,2024-09-23,6,14680.35
8490,31,83,2023-12-08,9,1213235.0
8491,20,109,2024-03-17,10,6227.0
8492,15,110,2024-08-22,7,17469.0
8493,22,37,2023-05-30,13,74936.0
8494,26,3,2023-12-10,12,108290.0
8495,29,34,2024-12-15,8,39340.0
8496,17,46,2024-03-04,13,64789.0
8497,4,125,2023-04-14,7,22623.3
8498,24,136,2023-10-05,2,3749.65
8499,40,26,2024-03-30,5,86416.0
8500,44,4,2024-06-27,11,35340.95
8501,42,14,2024-02-29,13,442266.8
8502,20,145,2024-01-10,8,34799.0
8503,2,116,2024-06-11,3,7340.65
8504,29,118,2024-10-07,3,12297.75
8505,45,44,2024-02-13,11,118875.0
8506,4,91,2024-05-17,4,512566.8
8507,18,16,2023-04-27,5,150030.0
8508,12,23,2024-08-14,1,10620.05
8509,28,89,2024-02-10,8,597952.8
8510,25,52,2024-01-04,15,205562.0
8511,2,6,2023-09-15,9,101062.9
8512,25,77,2024-05-10,13,552102.95
8513,2,46,2023-08-31,12,59805.0
8514,44,72,2024-02-24,8,757451.15
8515,6,14,2023-03-31,1,34020.45
8516,10,136,2024-09-25,6,11841.0
8517,46,74,2024-06-30,1,82231.05
8518,34,33,2023-08-07,9,57419.9
8519,21,43,2024-06-24,6,210581.0
8520,49,1,2023-10-06,15,496838.0
8521,49,146,2023-01-06,7,3472.0
8522,4,80,2024-08-10,10,1292238.0
8523,6,140,2024-02-18,3,8933.8
8524,48,121,2024-08-01,8,29554.0
8525,36,15,2023-02-03,8,223198.0
8526,39,74,2023-03-15,9,779027.0
8527,19,36,2024-12-29,10,226014.0
8528,40,115,2024-03-30,14,11628.0
8529,33,10,2023-01-19,9,288297.0
8530,48,72,2024-08-18,7,662769.4
8531,8,23,2024-10-13,6,67072.0
8532,16,108,2023-02-13,10,31783.2
8533,36,111,2024-02-05,3,12213.2
8534,13,19,2023-03-07,9,140496.45
8535,46,131,2023-11-08,1,964.0
8536,33,42,2023-05-19,2,11986.0
8537,38,58,2024-04-29,13,1343984.0
8538,39,58,2023-03-30,1,103383.75
8539,8,27,2023-05-16,4,62743.7
8540,38,114,2023-11-12,7,5595.0
8541,49,114,2023-09-29,8,6074.3
8542,45,70,2024-07-12,4,137422.0
8543,12,131,2024-02-12,15,14454.0
8544,43,130,2024-07-11,7,27558.55
8545,47,112,2023-11-28,9,18647.55
8546,21,91,2023-07-20,11,1409558.7
8547,29,1,2023-11-19,14,463715.0
8548,38,43,2023-12-19,6,200051.95
8549,43,109,2024-05-30,6,3549.2
8550,19,1,2023-02-18,5,157332.35
8551,5,90,2023-09-13,14,1107363.0
8552,13,91,2024-04-13,1,134886.0
8553,48,135,2023-11-13,6,9867.0
8554,31,73,2023-09-01,12,1632023.05
8555,25,148,2023-07-21,7,33499.0
8556,3,82,2024-03-30,15,735785.45
8557,37,89,2024-07-01,1,78678.0
8558,38,13,2024-04-03,1,7359.65
8559,21,3,2024-07-17,8,68584.3
8560,48,142,2023-11-01,12,9917.0
8561,33,4,2024-08-03,7,23673.0
8562,25,135,2023-04-05,14,21871.85
8563,4,126,2024-01-13,15,40156.0
8564,45,47,2024-01-31,4,23267.4
8565,35,80,2024-12-28,9,1104864.25
8566,28,14,2023-04-25,3,102061.35
8567,2,138,2023-08-29,9,37647.0
8568,1,63,2024-10-18,14,1959407.0
8569,23,145,2024-03-01,9,39149.0
8570,43,126,2024-08-12,11,27975.6
8571,44,62,2023-04-01,8,776887.2
8572,1,35,2024-03-28,2,22011.0
8573,16,36,2024-06-04,1,21470.95
8574,38,145,2023-11-15,15,61985.6
8575,32,57,2024-07-20,2,237581.0
8576,32,24,2023-11-17,13,286917.1
8577,36,132,2024-07-31,5,7424.25
8578,31,55,2024-03-15,13,1429834.0
8579,8,45,2023-04-18,9,89133.0
8580,7,105,2024-04-19,13,3822.8
8581,10,26,2023-01-22,8,131351.75
8582,7,71,2024-10-20,2,260348.0
8583,40,150,2023-03-18,7,11520.0
8584,36,138,2023-09-16,5,19869.25
8585,23,125,2024-03-19,9,29088.05
8586,1,46,2023-12-26,5,24919.0
8587,17,13,2024-12-06,15,116206.0
8588,24,120,2024-09-17,9,26714.0
8589,36,141,2023-03-28,8,36341.3
8590,6,39,2024-10-31,13,385227.0
8592,19,118,2023-06-09,8,34521.0
8593,10,107,2023-02-17,8,11501.65
8594,27,132,2023-11-15,1,1484.85
8595,33,6,2024-12-02,6,67374.95
8596,41,130,2023-02-13,8,31495.35
8597,10,27,2024-05-13,4,66046.0
8598,25,145,2024-06-23,12,49588.1
8599,21,97,2023-09-28,8,1028546.95
8600,40,31,2023-10-14,11,86558.3
8601,24,72,2023-09-04,15,1420221.5
8602,29,35,2023-03-08,13,135918.4
8603,13,119,2023-12-03,4,12371.85
8604,41,99,2023-08-10,8,815226.35
8605,4,36,2024-11-11,9,193242.35
8606,37,149,2023-07-27,13,14370.65
8607,44,57,2024-12-19,13,1467063.15
8608,40,67,2023-05-26,3,257367.0
8609,16,39,2024-07-23,11,325961.0
8610,31,31,2024-01-06,11,91114.0
8611,37,5,2023-04-25,7,165683.0
8612,38,58,2024-10-18,8,870597.0
8613,26,28,2023-01-30,6,81273.45
8615,29,17,2023-10-07,14,186715.85
8616,28,116,2024-07-10,7,17127.55
8617,39,148,2024-06-21,11,50008.95
8618,45,87,2024-07-06,3,200580.0
8619,28,92,2024-09-16,8,710833.0
8620,46,80,2024-07-15,2,245525.6
8621,45,126,2023-11-01,9,22889.3
8622,9,5,2024-12-28,6,134913.3
8623,19,141,2023-12-28,15,68140.65
8624,34,18,2024-07-02,12,302925.55
8625,27,64,2023-06-15,6,635581.35
8626,25,37,2024-11-01,5,30339.0
8627,33,149,2023-04-05,1,1164.0
8628,7,79,2023-06-05,12,793762.0
8629,42,96,2024-07-30,10,706208.0
8630,13,95,2023-05-27,11,729493.6
8631,34,4,2023-04-15,1,3382.0
8632,15,115,2023-04-10,13,10258.1
8633,21,122,2023-02-08,13,16332.4
8634,15,44,2024-07-06,10,108068.0
8635,19,89,2023-07-21,1,74744.1
8636,13,19,2023-07-14,6,98594.0
8637,23,38,2024-11-08,15,396917.0
8638,17,19,2024-11-20,1,16432.0
8639,25,94,2024-05-26,5,193566.3
8640,25,126,2024-11-17,14,35605.05
8641,5,11,2024-03-11,4,144928.0
8642,15,28,2023-03-17,15,213878.0
8644,34,105,2024-10-12,1,294.5
8645,14,68,2023-04-27,11,735868.0
8646,9,47,2024-02-04,7,40717.95
8647,34,148,2024-05-21,12,54555.65
8648,36,74,2023-03-10,8,657844.6
8649,46,32,2023-12-15,13,162532.0
8650,41,143,2024-07-18,1,4436.0
8651,3,96,2024-05-05,2,134179.9
8652,34,125,2024-03-15,11,35551.85
8653,33,100,2024-04-10,9,894331.9
8654,34,109,2024-01-10,10,6227.0
8655,15,105,2023-05-18,2,619.0
8656,30,5,2023-03-31,8,189352.0
8657,27,122,2024-10-05,9,11902.0
8658,46,93,2023-05-28,7,668172.05
8659,26,84,2023-12-07,8,330021.45
8660,38,119,2023-06-22,10,30930.1
8661,32,52,2023-12-04,4,54816.0
8662,34,11,2023-09-04,14,481884.65
8663,20,124,2023-08-02,9,32232.55
8664,39,72,2023-12-05,9,896982.0
8665,9,40,2024-07-04,6,80848.8
8666,12,44,2024-02-22,15,153997.85
8667,42,146,2023-12-09,9,4240.8
8668,44,63,2024-12-06,10,1329598.15
8669,9,128,2024-08-27,10,46507.0
8670,23,99,2023-02-25,5,536333.0
8671,31,88,2023-06-07,10,483365.0
8672,22,127,2024-12-16,5,7359.65
8673,20,138,2024-06-18,15,59608.7
8674,10,54,2024-03-06,3,346373.8
8675,16,2,2024-12-27,10,139982.0
8676,38,144,2024-06-11,7,15499.0
8677,17,125,2024-04-23,14,45247.55
8678,42,75,2023-11-21,10,311299.8
8679,41,106,2023-06-25,1,4165.75
8680,27,100,2024-02-02,6,596220.95
8681,33,147,2024-01-22,8,23028.95
8682,44,45,2024-12-08,10,99037.0
8683,28,92,2024-02-10,10,844113.95
8684,41,120,2024-02-16,13,40618.0
8685,4,4,2023-03-29,8,27055.0
8686,18,93,2023-05-24,12,1145437.8
8687,42,116,2023-06-18,13,33482.0
8688,17,76,2024-05-13,4,563153.35
8689,49,108,2024-05-05,14,46838.0
8690,30,36,2023-09-17,3,67804.0
8691,14,11,2023-10-06,11,398551.0
8692,9,38,2024-03-07,5,132306.0
8693,26,103,2023-11-04,11,18696.95
8694,34,100,2024-12-22,9,894331.9
8695,15,28,2024-12-27,5,71293.0
8696,41,20,2023-12-25,13,400835.0
8697,17,66,2024-01-29,1,11943.4
8699,47,119,2023-07-12,9,29302.0
8700,31,23,2023-04-10,12,134144.0
8701,18,111,2023-02-06,8,34282.0
8702,6,144,2024-02-02,4,8857.0
8703,40,129,2023-02-15,5,15514.45
8704,42,30,2023-10-22,15,459532.1
8705,12,53,2024-03-31,7,356938.75
8706,2,88,2023-01-14,1,48336.0
8707,48,134,2024-10-14,7,31371.85
8708,38,55,2023-10-04,5,522439.2
8709,40,27,2023-05-12,11,172544.7
8710,49,30,2023-09-30,11,336990.65
8711,41,22,2023-04-02,9,337322.2
8712,43,31,2024-09-21,12,94427.15
8713,29,114,2023-09-06,7,5315.25
8714,17,111,2023-12-06,9,36638.65
8715,14,6,2024-05-10,11,123520.9
8716,17,142,2024-05-02,14,11570.0
8717,39,44,2023-08-18,15,153997.85
8718,26,17,2023-10-17,1,14039.0
8719,32,136,2023-10-04,6,11841.0
8720,28,58,2024-09-11,7,723683.4
8721,8,41,2023-12-30,6,60420.0
8722,7,148,2024-06-06,5,23928.0
8723,29,33,2024-12-30,1,6716.0
8724,43,94,2023-04-04,4,154852.85
8725,34,48,2023-06-09,14,206309.0
8726,14,3,2024-10-30,9,77157.1
8727,44,64,2023-05-21,6,635581.35
8728,16,123,2024-03-23,5,13190.75
8729,5,76,2024-01-05,7,985518.6
8730,35,6,2023-02-15,7,82741.0
8731,19,67,2023-12-21,11,943680.0
8732,18,149,2024-08-14,11,12800.0
8733,36,116,2023-09-18,3,7727.0
8734,43,149,2023-07-26,7,8145.0
8735,17,110,2023-06-02,4,9482.9
8736,23,13,2024-01-01,2,15494.0
8737,34,19,2024-03-11,6,98594.0
8738,24,58,2024-04-28,12,1240600.25
8739,33,33,2024-07-02,7,44659.5
8740,26,83,2023-05-23,7,896445.65
8741,32,73,2024-11-03,6,816012.0
8742,5,109,2023-03-24,8,4982.0
8743,10,129,2024-08-10,10,32662.0
8744,10,74,2024-02-13,5,432793.0
8745,35,78,2023-07-11,10,1156735.2
8746,25,101,2024-10-15,13,6024.0
8747,15,16,2023-12-11,4,120024.0
8748,28,124,2023-02-16,10,35814.05
8749,29,84,2024-06-30,14,607934.0
8750,17,94,2023-12-19,5,203754.0
8751,29,115,2024-01-03,10,7890.7
8752,19,111,2024-11-28,14,56993.35
8753,17,25,2024-03-16,9,109138.0
8754,20,28,2023-04-11,13,185361.0
8755,49,95,2023-08-09,5,349040.0
8756,12,112,2023-09-04,7,14503.65
8757,45,31,2024-07-10,11,86558.3
8758,24,84,2024-10-16,3,123758.4
8759,7,34,2024-06-27,2,9343.25
8760,39,47,2023-09-05,9,55107.0
8761,35,112,2023-10-22,11,22790.5
8762,48,33,2024-12-31,13,87305.0
8763,40,33,2024-05-16,6,40295.0
8764,15,37,2023-01-14,14,84948.0
8765,15,71,2024-04-28,11,1431915.0
8766,8,94,2024-12-10,8,309706.65
8767,31,41,2023-02-25,1,10600.0
8768,19,130,2024-04-22,15,62161.0
8769,3,103,2024-10-06,3,5099.6
8770,30,120,2023-02-16,15,44523.65
8771,45,79,2024-03-08,4,251357.65
8772,10,34,2024-09-08,13,63928.0
8773,35,53,2024-03-06,12,611895.0
8774,2,89,2024-05-09,12,944137.0
8775,21,88,2024-07-04,12,580038.0
8776,6,145,2023-05-01,9,39149.0
8777,23,116,2024-02-29,9,23180.0
8778,4,2,2024-10-31,6,79789.55
8779,5,132,2024-01-21,3,4454.55
8780,18,145,2023-07-20,10,41324.05
8781,43,95,2024-11-29,8,558464.0
8782,9,103,2024-05-28,2,3399.1
8783,26,31,2024-06-13,13,102296.0
8784,29,12,2023-02-13,11,28488.6
8785,31,7,2024-11-20,4,74171.25
8786,29,36,2024-10-16,9,193242.35
8787,26,54,2023-05-21,12,1458418.0
8788,46,81,2024-10-13,6,696246.45
8789,15,75,2023-12-30,14,435819.15
8790,12,64,2024-07-27,14,1561078.0
8791,20,67,2024-08-29,11,896496.0
8792,27,114,2024-09-27,7,5315.25
8793,27,10,2024-08-29,13,395608.5
8794,32,97,2023-09-13,4,541340.0
8795,22,86,2023-04-06,2,187046.0
8796,49,71,2024-06-22,5,650870.0
8797,3,129,2024-03-18,5,15514.45
8798,37,90,2024-07-06,7,553681.0
8799,40,30,2024-08-09,1,30635.6
8800,9,127,2023-12-09,15,22078.0
8801,21,57,2024-11-26,11,1306696.0
8802,30,14,2024-01-13,10,358111.0
8803,4,144,2024-10-31,10,22141.0
8804,6,87,2024-03-04,3,200580.0
8805,30,48,2023-03-23,5,73682.0
8806,37,45,2023-08-18,5,49519.0
8807,20,25,2023-08-21,3,36379.0
8808,46,65,2023-11-23,7,169958.8
8809,11,35,2023-03-03,12,132066.0
8810,22,108,2024-12-21,6,19069.35
8811,41,126,2023-03-26,13,34802.0
8812,32,63,2023-08-17,3,398879.35
8813,7,131,2023-02-27,11,10599.0
8814,17,145,2024-02-02,6,24794.05
8815,32,90,2023-11-02,2,150285.25
8816,33,50,2023-08-02,8,90208.0
8817,14,93,2024-12-22,15,1507155.0
8818,23,26,2024-05-24,8,131351.75
8819,11,6,2024-07-06,14,165483.0
8820,2,39,2024-07-28,6,168907.15
8821,28,102,2023-01-17,10,7904.0
8822,35,66,2023-02-05,11,138288.0
8823,21,22,2024-05-28,12,473434.0
8824,48,32,2024-11-13,14,166282.3
8825,23,150,2024-02-27,12,18760.6
8826,35,46,2023-04-11,8,37876.5
8827,3,10,2023-04-29,4,121725.4
8828,36,41,2023-01-24,9,95400.0
8829,7,67,2023-04-02,9,772101.0
8830,39,67,2024-04-12,3,244498.65
8831,42,63,2023-03-16,6,839746.0
8832,2,22,2024-10-18,12,449762.3
8833,27,107,2023-02-21,15,21565.95
8834,39,10,2024-02-23,3,96099.0
8835,46,55,2023-11-09,1,104487.65
8836,46,42,2023-07-21,15,85398.35
8837,11,119,2023-04-11,1,3093.2
8838,34,7,2024-05-28,11,203970.7
8839,40,149,2023-07-05,7,8145.0
8840,43,73,2023-05-03,12,1717919.0
8841,20,126,2024-06-22,1,2543.15
8842,24,38,2024-04-06,14,351933.2
