id,id_cliente,id_produto,data_venda,qtd,total,produto,categoria_real,preco
9231,36,105,2023-01-11,8,2352.2,Cabo De Nylon Danforth Prime,ancoragem,30954.0
9232,30,21,2023-04-05,11,96080.0,Gps Ais Nautic Thrust,eletronicos,873456.0
9233,2,71,2023-03-20,8,1041392.0,Motor Elétrico Torqeedo Pulse 300Hp,propulsao,13017406.0
9234,40,72,2024-01-17,6,597988.0,Motor De Popa Volvo Hydro Dash 256Hp,propulsao,9966464.0
9235,21,66,2024-03-19,5,62858.0,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,propulsao,1257163.0
9236,46,136,2023-11-12,12,22497.9,Cabo De Nylon Bruce Flux Hydro,ancoragem,19735.0
9237,46,18,2023-01-26,6,159435.0,Rádio Simrad Axis,eletronicos,2657245.0
9238,38,8,2023-05-17,13,64794.0,Gps Ais Zen,eletronicos,498415.0
9239,7,9,2023-05-19,8,317644.0,Transponder Ais Titan Pulse,eletronicos,397055.0
9240,6,14,2024-07-16,11,393922.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
9241,17,9,2024-06-08,14,555877.0,Transponder Ais Titan Pulse,eletronicos,397055.0
9243,17,41,2023-09-13,8,84800.0,Gps Simrad Flow Pulse,eletronicos,106000.0
9244,3,3,2024-07-13,3,27073.0,Radar Furuno Pulse Leviathan,eletronicos,902419.0
9245,47,141,2023-05-15,7,31799.35,Boia De Arqueamento Bruce Nexus Abyss,ancoragem,47818.0
9246,19,53,2024-07-25,14,751450.0,Motor Elétrico Torqeedo Zen Titan Hydra 129Hp,propulsao,5367501.0
9247,31,67,2024-09-11,5,407497.75,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
9248,14,145,2024-08-03,11,47848.0,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
9249,27,88,2024-11-29,13,628374.0,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
9250,5,41,2024-03-13,4,42400.0,Gps Simrad Flow Pulse,eletronicos,106000.0
9251,29,89,2023-11-23,11,822186.05,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
9252,29,8,2023-06-18,9,42614.15,Gps Ais Zen,eletronicos,498415.0
9253,11,35,2023-01-13,5,55028.0,Radar Furuno Swift,eletronicos,1100553.0
9254,11,131,2024-03-04,14,12815.5,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
9255,15,121,2023-05-14,8,28076.3,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
9256,40,42,2023-10-23,14,79705.0,Transponder Lowrance Axis,eletronicos,599284.0
9257,7,148,2024-10-17,11,50008.95,Âncora Delta Force Barracuda Mako,ancoragem,478556.0
9258,14,97,2024-01-15,4,514273.0,Motor De Popa Tohatsu Evo 168Hp,propulsao,13533507.0
9259,41,138,2024-12-02,10,39738.5,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
9260,10,136,2024-04-13,4,7894.0,Cabo De Nylon Bruce Flux Hydro,ancoragem,19735.0
9261,34,39,2023-02-18,6,177797.0,Gps Furuno Vector,eletronicos,2963283.0
9262,4,149,2024-10-24,15,17454.0,Cabo De Nylon Bruce Core,ancoragem,116362.0
9263,42,145,2024-02-18,7,30449.0,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
9264,9,99,2024-02-25,7,713323.65,Motor Elétrico Honda Flux Ultra 273Hp,propulsao,10726666.0
9265,43,78,2023-01-26,15,1735101.85,Motor Elétrico Honda Mako Axis 131Hp,propulsao,12176156.0
9266,20,88,2023-05-24,13,628374.0,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
9267,31,8,2023-07-28,9,44857.0,Gps Ais Zen,eletronicos,498415.0
9268,21,1,2024-09-09,6,198735.0,Transponder Ais Maré Magnum,eletronicos,3312252.0
9269,1,108,2023-04-01,3,10037.0,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
9270,28,131,2023-10-31,12,11563.0,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
9271,11,44,2024-06-01,13,140489.0,Gps Simrad Zen Hydra Peak,eletronicos,1080684.0
9272,42,70,2024-09-30,10,343554.0,Motor Diesel Parsun Boost Helix Velocity 146Hp,propulsao,3435543.0
9273,40,56,2023-12-03,10,408393.6,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
9274,11,120,2023-01-13,7,21871.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
9275,37,131,2024-06-09,6,5492.9,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
9276,33,129,2023-04-13,11,35928.0,Corrente Delta Boost,ancoragem,326621.0
9277,15,81,2023-05-02,9,1044369.2,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,propulsao,12214849.0
9278,35,101,2023-04-19,13,6024.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
9279,6,63,2023-06-26,4,559831.0,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,propulsao,13995767.0
9280,41,41,2023-04-15,13,130910.0,Gps Simrad Flow Pulse,eletronicos,106000.0
9281,35,118,2024-09-17,6,24596.45,Boia De Arqueamento Delta Force Vox,ancoragem,431511.0
9282,31,21,2023-12-05,6,52407.0,Gps Ais Nautic Thrust,eletronicos,873456.0
9283,28,48,2024-11-10,10,147364.0,Gps Furuno Magnum Drift,eletronicos,1473635.0
9284,16,9,2024-02-15,7,264041.1,Transponder Ais Titan Pulse,eletronicos,397055.0
9285,27,141,2024-08-28,3,14345.0,Boia De Arqueamento Bruce Nexus Abyss,ancoragem,47818.0
9286,3,52,2024-09-29,14,182264.15,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
9287,13,67,2023-11-27,5,407497.75,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
9288,24,140,2024-08-01,13,40750.0,Boia De Arqueamento Bruce Dash Titan Pulse,ancoragem,313458.0
9289,10,121,2023-04-10,14,49134.0,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
9290,20,103,2024-01-26,13,22096.05,Âncora Delta Swift,ancoragem,178919.0
9291,13,146,2023-05-12,2,992.0,Corrente Delta Vox Ion,ancoragem,49598.0
9292,31,96,2024-05-28,3,201269.85,Motor De Popa Tohatsu Boost Swift 126Hp,propulsao,7062084.0
9293,27,122,2023-09-12,7,9257.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
9294,41,56,2023-06-14,1,40839.55,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
9295,42,28,2023-09-01,14,199620.0,Piloto Automático Ais Core,eletronicos,1425856.0
9296,28,85,2023-03-24,6,219898.4,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
9297,36,60,2024-05-29,13,1413764.0,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
9298,27,85,2023-07-03,6,219898.4,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
9299,12,10,2023-05-19,7,224231.0,Piloto Automático Simrad Titan Flux Magnum,eletronicos,3203304.0
9300,34,35,2023-07-12,14,154077.0,Radar Furuno Swift,eletronicos,1100553.0
9301,42,85,2024-09-22,7,270051.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
9302,3,28,2023-08-30,9,121910.65,Piloto Automático Ais Core,eletronicos,1425856.0
9303,26,96,2024-05-03,6,423725.0,Motor De Popa Tohatsu Boost Swift 126Hp,propulsao,7062084.0
9304,27,5,2023-07-31,12,284028.0,Piloto Automático Furuno Storm,eletronicos,2366901.0
9305,32,92,2024-04-05,6,506468.75,Motor Elétrico Yamaha Nautic Kraken 133Hp,propulsao,888541.0
9306,43,48,2024-09-26,11,153995.0,Gps Furuno Magnum Drift,eletronicos,1473635.0
9307,13,92,2023-12-12,2,177708.0,Motor Elétrico Yamaha Nautic Kraken 133Hp,propulsao,888541.0
9308,20,54,2024-06-25,2,230916.5,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
9309,33,16,2024-06-26,12,360072.0,Sonda Garmin Axis,eletronicos,3000599.0
9310,11,8,2023-08-26,5,24921.0,Gps Ais Zen,eletronicos,498415.0
9311,24,132,2024-01-20,13,20319.0,Corrente Bruce Nautic Evo,ancoragem,156297.0
9312,25,61,2023-06-12,15,420279.0,Motor Diesel Honda Prime 84Hp,propulsao,2801863.0
9313,33,59,2023-04-13,7,610163.0,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
9314,23,3,2024-03-31,4,36097.0,Radar Furuno Pulse Leviathan,eletronicos,902419.0
9315,18,71,2023-03-03,6,741991.8,Motor Elétrico Torqeedo Pulse 300Hp,propulsao,13017406.0
9316,4,45,2024-10-01,11,103493.95,Gps Furuno Current,eletronicos,990371.0
9317,24,9,2023-05-18,6,238233.0,Transponder Ais Titan Pulse,eletronicos,397055.0
9318,32,89,2024-12-18,11,822186.05,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,propulsao,7867805.0
9319,25,49,2023-08-13,9,119378.0,Sonda Furuno Swift,eletronicos,1326425.0
9320,43,47,2023-03-18,1,6123.0,Rádio Simrad Tidal Aqua,eletronicos,612296.0
9321,33,113,2024-09-01,10,43950.0,Âncora Delta Mako Ultra,ancoragem,439496.0
9322,28,30,2024-03-28,10,306355.05,Transponder Ais Boost,eletronicos,3224787.0
9323,46,94,2024-08-03,9,366758.0,Motor De Popa Volvo Magnum 276Hp,propulsao,4075084.0
9324,13,136,2023-04-15,15,28121.9,Cabo De Nylon Bruce Flux Hydro,ancoragem,19735.0
9325,16,57,2023-04-30,2,237581.0,Motor De Popa Honda Vector Kinetic 174Hp,propulsao,11879057.0
9326,18,5,2023-07-04,14,331366.0,Piloto Automático Furuno Storm,eletronicos,2366901.0
9327,24,7,2024-09-13,7,129799.45,Radar Ais Zen,eletronicos,1951877.0
9328,48,40,2024-07-21,5,67374.0,Sonda Furuno Maré Tidal,eletronicos,1418404.0
9329,34,44,2023-07-21,2,21614.0,Gps Simrad Zen Hydra Peak,eletronicos,1080684.0
9330,40,23,2023-08-24,9,95577.6,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
9331,8,78,2024-03-27,13,1582900.0,Motor Elétrico Honda Mako Axis 131Hp,propulsao,12176156.0
9332,19,35,2024-12-05,5,52276.6,Radar Furuno Swift,eletronicos,1100553.0
9333,4,110,2023-10-20,13,32442.0,Corrente Bruce Current,ancoragem,249551.0
9334,42,57,2024-03-03,7,789957.3,Motor De Popa Honda Vector Kinetic 174Hp,propulsao,11879057.0
9335,37,61,2023-01-28,4,106471.25,Motor Diesel Honda Prime 84Hp,propulsao,2801863.0
9336,36,67,2023-12-22,6,514734.0,Motor De Popa Yamaha Mako 108Hp,propulsao,8578905.0
9337,38,92,2023-11-07,3,266562.0,Motor Elétrico Yamaha Nautic Kraken 133Hp,propulsao,888541.0
9338,15,115,2024-05-31,11,9136.0,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
9339,6,118,2024-03-17,10,40993.45,Boia De Arqueamento Delta Force Vox,ancoragem,431511.0
9340,49,56,2023-08-13,4,163357.25,Motor Elétrico Torqeedo Velocity Swift 74Hp,propulsao,4298877.0
9341,1,51,2024-05-21,5,320795.0,Motor Diesel Tohatsu Evo Zenith 16Hp,propulsao,6415899.0
9342,16,25,2023-09-30,12,138242.1,Rádio Lowrance Nitro Thrust Barracuda,eletronicos,1212646.0
9343,31,49,2023-03-04,14,176415.0,Sonda Furuno Swift,eletronicos,1326425.0
9344,36,93,2023-11-18,9,859078.35,Motor Elétrico Yamaha Flow 204Hp,propulsao,10047701.0
9345,3,113,2023-10-10,2,8790.0,Âncora Delta Mako Ultra,ancoragem,439496.0
9346,17,124,2023-10-11,3,10744.5,Corrente Delta Axis,ancoragem,376993.0
9347,3,122,2023-07-07,4,5290.0,Corrente Danforth Zenith Oceanic Torque,ancoragem,132247.0
9348,18,79,2023-06-26,1,66147.0,Motor Diesel Tohatsu Zenith 60Hp,propulsao,6614685.0
9349,37,48,2024-11-09,11,153995.0,Gps Furuno Magnum Drift,eletronicos,1473635.0
9350,26,142,2024-07-15,15,11776.2,Âncora Danforth Vector Evo,ancoragem,82641.0
9351,42,34,2024-11-27,9,42045.1,Transponder Ais Helix Torque,eletronicos,491753.0
9352,37,145,2024-04-06,12,49588.1,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
9353,48,126,2023-03-27,8,21416.0,Corrente Danforth Hydro,ancoragem,267706.0
9354,3,21,2024-11-29,15,131018.0,Gps Ais Nautic Thrust,eletronicos,873456.0
9355,12,121,2023-08-28,7,24567.0,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
9356,21,49,2024-10-04,7,88207.5,Sonda Furuno Swift,eletronicos,1326425.0
9357,3,74,2024-10-18,6,493383.45,Motor De Popa Honda Torque 228Hp,propulsao,8655856.0
9358,36,121,2023-01-28,13,48026.0,Âncora Danforth Oceanic Helix Flux,ancoragem,369427.0
9359,18,66,2024-10-04,9,113145.0,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,propulsao,1257163.0
9360,11,137,2024-11-12,13,41810.45,Âncora Danforth Impulse,ancoragem,338547.0
9361,22,30,2024-11-21,4,122541.45,Transponder Ais Boost,eletronicos,3224787.0
9362,30,28,2024-06-08,5,67728.35,Piloto Automático Ais Core,eletronicos,1425856.0
9363,47,2,2023-03-22,11,153980.0,Transponder Furuno Marlin,eletronicos,1399815.0
9364,23,28,2024-12-12,10,135456.7,Piloto Automático Ais Core,eletronicos,1425856.0
9365,44,106,2024-03-09,10,41656.55,Âncora Danforth Nitro Titan Vox,ancoragem,438487.0
9366,17,8,2023-07-20,15,71023.9,Gps Ais Zen,eletronicos,498415.0
9367,14,79,2024-03-21,12,793762.0,Motor Diesel Tohatsu Zenith 60Hp,propulsao,6614685.0
9368,5,4,2023-04-10,9,30437.0,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
9369,32,116,2023-09-22,9,22021.0,Cabo De Nylon Delta Velocity Oceanic Abyss,ancoragem,257552.0
9370,11,20,2023-12-05,3,87875.0,Radar Ais Marlin,eletronicos,3083344.0
9371,35,42,2024-03-04,9,51239.2,Transponder Lowrance Axis,eletronicos,599284.0
9372,7,33,2024-04-01,2,13432.0,Transponder Garmin Drift Vortex Marlin,eletronicos,671577.0
9373,4,4,2023-07-26,5,16063.55,Rádio Ais Hydro Tidal Zen,eletronicos,338188.0
9374,12,28,2024-11-08,11,156844.0,Piloto Automático Ais Core,eletronicos,1425856.0
9375,31,76,2023-04-25,12,1689460.05,Motor Diesel Honda Aero 205Hp,propulsao,14819823.0
9376,9,32,2024-03-21,12,150030.0,Sonda Ais Impulse Oceanic Zenith,eletronicos,1250246.0
9377,16,18,2023-06-01,9,227194.4,Rádio Simrad Axis,eletronicos,2657245.0
9378,47,62,2023-01-20,5,485554.5,Motor Diesel Yanmar Velocity 37Hp,propulsao,10222197.0
9379,43,5,2024-08-28,4,94676.0,Piloto Automático Furuno Storm,eletronicos,2366901.0
9380,37,147,2023-01-31,2,6060.0,Corrente Danforth Force Leviathan Impulse,ancoragem,303008.0
9381,7,7,2023-05-04,1,19519.0,Radar Ais Zen,eletronicos,1951877.0
9382,16,132,2024-01-05,11,16333.35,Corrente Bruce Nautic Evo,ancoragem,156297.0
9383,49,108,2024-11-01,11,36801.0,Boia De Arqueamento Bruce Titan,ancoragem,334556.0
9384,1,1,2024-02-15,15,496838.0,Transponder Ais Maré Magnum,eletronicos,3312252.0
9385,44,31,2024-08-15,2,15737.7,Transponder Furuno Pulse Axis,eletronicos,828311.0
9386,23,139,2024-09-11,10,14249.0,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
9387,20,123,2024-03-19,15,41656.0,Cabo De Nylon Danforth Orca Aero,ancoragem,277707.0
9388,34,35,2024-08-17,8,88044.0,Radar Furuno Swift,eletronicos,1100553.0
9389,1,14,2023-09-23,14,501355.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
9390,35,102,2023-05-10,8,6323.2,Cabo De Nylon Bruce Nexus,ancoragem,83202.0
9391,33,131,2023-09-29,3,2891.0,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
9392,31,104,2024-12-22,7,24691.45,Cabo De Nylon Delta Zen Vortex Storm,ancoragem,371302.0
9393,28,150,2024-11-16,4,6583.0,Cabo De Nylon Danforth Magnum Vox,ancoragem,164566.0
9394,11,141,2024-05-21,2,9564.0,Boia De Arqueamento Bruce Nexus Abyss,ancoragem,47818.0
9395,47,136,2023-08-28,12,22497.9,Cabo De Nylon Bruce Flux Hydro,ancoragem,19735.0
9396,48,3,2023-11-16,4,36097.0,Radar Furuno Pulse Leviathan,eletronicos,902419.0
9397,35,98,2023-04-02,14,1111056.0,Motor Diesel Parsun Velocity Abyss Orca 235Hp,propulsao,7936113.0
9398,37,39,2023-06-07,6,177797.0,Gps Furuno Vector,eletronicos,2963283.0
9399,40,128,2023-08-09,10,44181.65,Boia De Arqueamento Bruce Marlin Hydra,ancoragem,465072.0
9400,43,41,2023-06-12,1,10070.0,Gps Simrad Flow Pulse,eletronicos,106000.0
9401,24,101,2024-07-23,10,4402.3,Cabo De Nylon Delta Vortex,ancoragem,4634.0
9402,35,21,2024-10-06,7,61142.0,Gps Ais Nautic Thrust,eletronicos,873456.0
9403,1,24,2023-12-17,5,110352.95,Gps Ais Orca Marlin Velocity,eletronicos,2323218.0
9404,49,8,2023-03-11,1,4734.8,Gps Ais Zen,eletronicos,498415.0
9405,22,95,2024-10-15,15,1047121.0,Motor Diesel Honda Leviathan 133Hp,propulsao,6980804.0
9406,40,21,2023-09-16,6,52407.0,Gps Ais Nautic Thrust,eletronicos,873456.0
9407,6,138,2023-05-11,7,27816.95,Boia De Arqueamento Delta Peak Boost Thrust,ancoragem,418305.0
9408,22,119,2024-11-13,12,39070.0,Âncora Bruce Aqua,ancoragem,325582.0
9409,3,47,2023-08-21,1,6123.0,Rádio Simrad Tidal Aqua,eletronicos,612296.0
9410,41,80,2024-12-16,10,1227626.1,Motor De Popa Volvo Maré 69Hp,propulsao,12922384.0
9411,12,14,2024-10-19,12,429733.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
9412,48,130,2024-11-07,12,47242.55,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
9413,31,20,2023-12-23,5,154167.0,Radar Ais Marlin,eletronicos,3083344.0
9414,1,98,2023-11-21,3,226178.85,Motor Diesel Parsun Velocity Abyss Orca 235Hp,propulsao,7936113.0
9415,35,119,2024-03-14,14,43301.95,Âncora Bruce Aqua,ancoragem,325582.0
9416,7,83,2023-08-04,11,1408700.85,Motor Diesel Yanmar Dash Nitro 184Hp,propulsao,13480388.0
9417,28,134,2024-07-14,12,53780.45,Âncora Delta Storm Vox,ancoragem,471761.0
9418,14,137,2024-01-29,5,16927.0,Âncora Danforth Impulse,ancoragem,338547.0
9419,44,130,2024-05-07,8,33153.0,Boia De Arqueamento Delta Zen Boost Vortex,ancoragem,414409.0
9420,3,144,2023-08-12,6,13285.0,Boia De Arqueamento Bruce Barracuda,ancoragem,221414.0
9421,8,93,2023-05-17,15,1431797.25,Motor Elétrico Yamaha Flow 204Hp,propulsao,10047701.0
9422,21,14,2023-07-11,11,393922.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
9423,21,75,2024-10-23,15,491526.0,Motor Diesel Volvo Flow Leviathan Maré 187Hp,propulsao,3276838.0
9424,4,101,2023-01-19,5,2317.0,Cabo De Nylon Delta Vortex,ancoragem,4634.0
9425,33,24,2023-10-15,6,139393.0,Gps Ais Orca Marlin Velocity,eletronicos,2323218.0
9426,19,84,2024-01-10,15,651358.0,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,propulsao,4342388.0
9427,20,66,2024-09-20,9,113145.0,Motor De Popa Tohatsu Poseidon Helix Prime 135Hp,propulsao,1257163.0
9428,18,19,2024-02-01,5,82162.0,Sonda Lowrance Tidal Storm Vox,eletronicos,1643235.0
9429,13,81,2024-04-21,5,610742.0,Motor Elétrico Torqeedo Barracuda Magnum Helix 101Hp,propulsao,12214849.0
9430,18,73,2023-02-19,6,816012.0,Motor De Popa Torqeedo Core Hydra Flux 162Hp,propulsao,14315993.0
9431,35,22,2024-09-13,2,74960.7,Transponder Furuno Force Ion,eletronicos,3945286.0
9432,10,39,2023-08-24,14,414860.0,Gps Furuno Vector,eletronicos,2963283.0
9433,46,6,2024-07-24,2,23640.0,Transponder Ais Vector,eletronicos,1182021.0
9434,37,137,2024-11-13,2,6432.45,Âncora Danforth Impulse,ancoragem,338547.0
9435,21,69,2023-12-25,14,633710.0,Motor De Popa Torqeedo Ultra Impulse 292Hp,propulsao,4526502.0
9436,39,57,2024-03-08,2,225701.95,Motor De Popa Honda Vector Kinetic 174Hp,propulsao,11879057.0
9437,45,18,2023-05-08,6,159435.0,Rádio Simrad Axis,eletronicos,2657245.0
9439,42,50,2023-12-10,13,139258.6,Piloto Automático Simrad Poseidon Magnum,eletronicos,1127599.0
9440,4,45,2023-12-01,14,138652.0,Gps Furuno Current,eletronicos,990371.0
9441,21,8,2023-10-08,15,71023.9,Gps Ais Zen,eletronicos,498415.0
9442,12,91,2023-12-19,1,128141.7,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,propulsao,13488602.0
9443,13,59,2024-12-11,12,1045994.0,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,propulsao,8716614.0
9444,8,103,2023-03-03,13,22096.05,Âncora Delta Swift,ancoragem,178919.0
9445,32,145,2024-03-26,8,34799.0,Boia De Arqueamento Delta Nexus,ancoragem,434986.0
9446,30,115,2023-09-09,7,5523.3,Cabo De Nylon Delta Force Magnum Leviathan,ancoragem,83059.0
9447,47,80,2023-09-13,11,1350388.9,Motor De Popa Volvo Maré 69Hp,propulsao,12922384.0
9448,38,37,2023-07-08,6,36406.0,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
9449,36,118,2023-07-07,5,21576.0,Boia De Arqueamento Delta Force Vox,ancoragem,431511.0
9450,32,143,2023-06-18,6,25288.05,Âncora Delta Hydra Kraken Velocity,ancoragem,443643.0
9451,39,120,2024-08-06,7,21871.0,Boia De Arqueamento Danforth Flux Tidal,ancoragem,312449.0
9452,43,88,2023-05-27,7,338355.0,Motor Diesel Tohatsu Kinetic Poseidon 113Hp,propulsao,4833649.0
9453,37,139,2023-04-02,9,12182.8,Boia De Arqueamento Danforth Torque,ancoragem,142488.0
9454,38,37,2023-12-21,4,23057.45,Gps Lowrance Evo Storm Drift,eletronicos,606771.0
9455,21,141,2023-04-21,5,23909.0,Boia De Arqueamento Bruce Nexus Abyss,ancoragem,47818.0
9456,20,30,2024-07-16,1,32248.0,Transponder Ais Boost,eletronicos,3224787.0
9457,39,97,2024-11-24,8,1082681.0,Motor De Popa Tohatsu Evo 168Hp,propulsao,13533507.0
9458,29,23,2024-05-18,14,156501.0,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
9459,32,44,2024-10-19,12,123197.9,Gps Simrad Zen Hydra Peak,eletronicos,1080684.0
9460,39,136,2023-10-18,1,1974.0,Cabo De Nylon Bruce Flux Hydro,ancoragem,19735.0
9461,47,64,2023-04-09,10,1059303.2,Motor Elétrico Yamaha Swift Drift Current 265Hp,propulsao,11150555.0
9462,44,1,2024-06-27,6,188798.25,Transponder Ais Maré Magnum,eletronicos,3312252.0
9463,15,41,2024-05-02,6,60420.0,Gps Simrad Flow Pulse,eletronicos,106000.0
9464,20,54,2024-05-27,12,1385497.1,Motor De Popa Yamaha Evo Dash 155Hp,propulsao,12153482.0
9465,22,131,2024-02-12,12,10984.85,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
9466,29,31,2023-08-05,15,124247.0,Transponder Furuno Pulse Axis,eletronicos,828311.0
9467,42,100,2023-02-14,5,496850.95,Motor Elétrico Honda Vector Abyss 220Hp,propulsao,10460024.0
9468,11,95,2023-10-20,2,139616.0,Motor Diesel Honda Leviathan 133Hp,propulsao,6980804.0
9469,49,123,2024-12-04,11,30548.0,Cabo De Nylon Danforth Orca Aero,ancoragem,277707.0
9470,36,44,2024-08-27,4,41065.65,Gps Simrad Zen Hydra Peak,eletronicos,1080684.0
9471,22,114,2024-08-21,5,3796.2,Boia De Arqueamento Danforth Tidal Zen Swift,ancoragem,79929.0
9473,36,19,2024-06-23,9,140496.45,Sonda Lowrance Tidal Storm Vox,eletronicos,1643235.0
9474,19,42,2023-02-09,11,62624.95,Transponder Lowrance Axis,eletronicos,599284.0
9475,46,131,2024-04-26,5,4818.0,Boia De Arqueamento Danforth Core Vortex,ancoragem,96359.0
9476,29,38,2023-08-03,9,238150.0,Rádio Ais Force,eletronicos,2646114.0
9477,29,52,2023-07-18,15,195283.9,Motor Diesel Honda Zen Tidal Mako 26Hp,propulsao,137041.0
9478,8,60,2024-09-14,6,652507.0,Motor De Popa Honda Velocity Drift 258Hp,propulsao,10875109.0
9479,14,114,2023-06-03,2,1519.05,Boia De Arqueamento Danforth Tidal Zen Swift,ancoragem,79929.0
9480,12,91,2023-08-16,15,2023290.0,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,propulsao,13488602.0
9481,40,65,2024-08-15,14,357808.0,Motor De Popa Torqeedo Nautic Swift 223Hp,propulsao,255577.0
9482,35,50,2023-05-10,9,101484.0,Piloto Automático Simrad Poseidon Magnum,eletronicos,1127599.0
9483,25,150,2024-10-25,12,19748.0,Cabo De Nylon Danforth Magnum Vox,ancoragem,164566.0
9484,36,23,2024-05-17,3,31859.2,Piloto Automático Furuno Torque Peak,eletronicos,1117863.0
9485,40,33,2023-12-14,11,73873.0,Transponder Garmin Drift Vortex Marlin,eletronicos,671577.0
9486,37,14,2023-03-08,12,429733.0,Rádio Furuno Zen Swift,eletronicos,3581108.0
9487,13,86,2023-12-25,6,533082.05,Motor Diesel Volvo Helix Evo Force 144Hp,propulsao,9352313.0
9488,47,85,2023-02-02,13,501523.0,Motor De Popa Parsun Impulse 162Hp,propulsao,385787.0
